"brand","top_speed_kmh","battery_capacity_kWh","torque_nm","efficiency_wh_per_km","range_km","acceleration_0_100_s","fast_charging_power_kw_dc","cargo_volume_l","drivetrain","segment","length_mm","width_mm","height_mm","car_body_type","log_acceleration_0_100_s","log_cargo_volume_l","log_fast_charging_power_kw_dc","log_top_speed_kmh","log_torque_nm"
"Abarth",155,37.8,235,156,225,7,67,185,"FWD","B - Compact",3673,1683,1518,"Hatchback",1.94591014905531,5.22035582507832,4.20469261939097,5.04342511691925,5.45958551414416
"Abarth",155,37.8,235,149,225,7,67,185,"FWD","B - Compact",3673,1683,1518,"Hatchback",1.94591014905531,5.22035582507832,4.20469261939097,5.04342511691925,5.45958551414416
"Abarth",200,50.8,345,158,280,5.9,79,360,"FWD","JB - Compact",4187,1779,1557,"SUV",1.77495235091167,5.88610403145016,4.36944785246702,5.29831736654804,5.84354441703136
"Abarth",200,50.8,345,158,280,6.2,79,360,"FWD","JB - Compact",4187,1779,1557,"SUV",1.82454929205105,5.88610403145016,4.36944785246702,5.29831736654804,5.84354441703136
"Aiways",150,60,310,156,315,7.5,78,496,"FWD","JC - Medium",4680,1865,1700,"SUV",2.01490302054226,6.20657592672493,4.35670882668959,5.01063529409626,5.73657229747919
"Aiways",160,60,315,150,350,7,78,472,"FWD","JC - Medium",4805,1880,1641,"SUV",1.94591014905531,6.15697898558556,4.35670882668959,5.07517381523383,5.75257263882563
"Alfa",150,50.8,260,128,320,9,85,400,"FWD","JB - Compact",4173,1781,1532,"SUV",2.19722457733622,5.99146454710798,4.44265125649032,5.01063529409626,5.56068163101553
"Alfa",200,50.8,345,164,310,6,85,400,"FWD","JB - Compact",4173,1781,1505,"SUV",1.79175946922805,5.99146454710798,4.44265125649032,5.29831736654804,5.84354441703136
"Alpine",160,52,285,138,310,7.4,70,326,"FWD","B - Compact",3997,1823,1512,"Hatchback",2.00148000021012,5.78689738136671,4.24849524204936,5.07517381523383,5.65248918026865
"Alpine",170,52,300,144,305,6.4,70,326,"FWD","B - Compact",3997,1823,1512,"Hatchback",1.85629799036563,5.78689738136671,4.24849524204936,5.13579843705026,5.7037824746562
"Audi",210,75.8,435,146,465,6,150,502,"RWD","JE - Executive",4928,1923,1455,"Station/Estate",1.79175946922805,6.21860011969173,5.01063529409626,5.34710753071747,6.07534603108868
"Audi",210,94.9,565,151,575,5.4,200,502,"RWD","JE - Executive",4928,1923,1455,"Station/Estate",1.68639895357023,6.21860011969173,5.29831736654804,5.34710753071747,6.33682573114644
"Audi",210,94.9,855,157,560,4.5,200,502,"AWD","JE - Executive",4928,1923,1455,"Station/Estate",1.50407739677627,6.21860011969173,5.29831736654804,5.34710753071747,6.75110146893676
"Audi",210,75.8,435,136,495,6,150,502,"RWD","JE - Executive",4928,1923,1455,"Liftback Sedan",1.79175946922805,6.21860011969173,5.01063529409626,5.34710753071747,6.07534603108868
"Audi",210,94.9,565,141,610,5.4,200,502,"RWD","JE - Executive",4928,1923,1455,"Liftback Sedan",1.68639895357023,6.21860011969173,5.29831736654804,5.34710753071747,6.33682573114644
"Audi",210,94.9,855,147,590,4.7,200,502,"AWD","JE - Executive",4928,1923,1455,"Liftback Sedan",1.54756250871601,6.21860011969173,5.29831736654804,5.34710753071747,6.75110146893676
"Audi",160,59,310,156,340,8.1,110,520,"RWD","JC - Medium",4588,1865,1614,"SUV",2.09186406167839,6.25382881157547,4.70048036579242,5.07517381523383,5.73657229747919
"Audi",180,77,545,162,435,6.7,120,535,"RWD","JC - Medium",4588,1865,1614,"SUV",1.90210752639692,6.28226674689601,4.78749174278205,5.19295685089021,6.30078579466324
"Audi",180,77,679,165,410,6.6,120,535,"AWD","JC - Medium",4588,1865,1614,"SUV",1.88706964903238,6.28226674689601,4.78749174278205,5.19295685089021,6.5206211275587
"Audi",180,77,679,165,415,5.4,120,535,"AWD","JC - Medium",4588,1865,1614,"SUV",1.68639895357023,6.28226674689601,4.78749174278205,5.19295685089021,6.5206211275587
"Audi",160,59,310,159,325,8.1,110,520,"RWD","JC - Medium",4588,1865,1632,"SUV",2.09186406167839,6.25382881157547,4.70048036579242,5.07517381523383,5.73657229747919
"Audi",180,77,545,169,420,6.7,120,520,"RWD","JC - Medium",4588,1865,1632,"SUV",1.90210752639692,6.25382881157547,4.78749174278205,5.19295685089021,6.30078579466324
"Audi",180,77,679,171,395,6.6,120,520,"AWD","JC - Medium",4588,1865,1632,"SUV",1.88706964903238,6.25382881157547,4.78749174278205,5.19295685089021,6.5206211275587
"Audi",180,77,679,171,395,5.4,120,520,"AWD","JC - Medium",4588,1865,1632,"SUV",1.68639895357023,6.25382881157547,4.78749174278205,5.19295685089021,6.5206211275587
"Audi",210,75.8,450,166,395,7,150,526,"RWD","JD - Large",4771,1939,1685,"SUV",1.94591014905531,6.26530121273771,5.01063529409626,5.34710753071747,6.10924758276437
"Audi",210,75.8,450,139,410,7,150,511,"RWD","JD - Large",4771,1939,1665,"SUV",1.94591014905531,6.2363695902037,5.01063529409626,5.34710753071747,6.10924758276437
"Audi",210,94.9,485,145,510,6.6,190,511,"RWD","JD - Large",4771,1939,1665,"SUV",1.88706964903238,6.2363695902037,5.24702407216049,5.34710753071747,6.18414889093748
"Audi",210,94.9,855,149,500,5.9,200,511,"AWD","JD - Large",4771,1939,1665,"SUV",1.77495235091167,6.2363695902037,5.29831736654804,5.34710753071747,6.75110146893676
"Audi",210,94.9,485,171,490,6.6,190,526,"RWD","JD - Large",4771,1939,1685,"SUV",1.88706964903238,6.26530121273771,5.24702407216049,5.34710753071747,6.18414889093748
"Audi",210,94.9,855,176,480,5.9,200,526,"AWD","JD - Large",4771,1939,1685,"SUV",1.77495235091167,6.26530121273771,5.29831736654804,5.34710753071747,6.75110146893676
"Audi",240,94.9,855,156,530,3.9,200,502,"AWD","JE - Executive",4928,1923,1493,"Station/Estate",1.3609765531356,6.21860011969173,5.29831736654804,5.48063892334199,6.75110146893676
"Audi",240,94.9,855,149,555,3.9,200,502,"AWD","JE - Executive",4928,1923,1465,"Liftback Sedan",1.3609765531356,6.21860011969173,5.29831736654804,5.48063892334199,6.75110146893676
"Audi",230,94.9,855,169,470,4.3,200,514,"AWD","JD - Large",4771,1965,1685,"SUV",1.45861502269952,6.24222326545517,5.29831736654804,5.4380793089232,6.75110146893676
"Audi",230,94.9,855,164,495,4.3,200,511,"AWD","JD - Large",4771,1965,1665,"SUV",1.45861502269952,6.2363695902037,5.29831736654804,5.4380793089232,6.75110146893676
"Audi",250,97,865,184,525,2.8,281,350,"AWD","F - Luxury",4997,1964,1389,"Sedan",1.02961941718116,5.85793315448346,5.63835466933375,5.52146091786225,6.76272950693188
"Audi",250,97,1027,182,525,2.5,281,350,"AWD","F - Luxury",4997,1964,1389,"Sedan",0.916290731874155,5.85793315448346,5.63835466933375,5.52146091786225,6.93439720992856
"Audi",245,97,740,172,540,3.4,281,405,"AWD","F - Luxury",5004,1964,1394,"Sedan",1.22377543162212,6.00388706710654,5.63835466933375,5.50125821054473,6.60665018619822
"Audi",245,97,625,169,540,4,281,405,"AWD","F - Luxury",5004,1964,1394,"Sedan",1.38629436111989,6.00388706710654,5.63835466933375,5.50125821054473,6.4377516497364
"BMW",225,81.3,795,197,450,3.9,131,470,"AWD","D - Large",4783,1852,1448,"Liftback Sedan",1.3609765531356,6.1527326947041,4.87519732320115,5.41610040220442,6.67834211465433
"BMW",190,67.1,400,174,430,6,95,470,"RWD","D - Large",4783,1852,1448,"Liftback Sedan",1.79175946922805,6.1527326947041,4.55387689160054,5.24702407216049,5.99146454710798
"BMW",190,81.3,430,174,515,5.6,131,470,"RWD","D - Large",4783,1852,1448,"Liftback Sedan",1.7227665977411,6.1527326947041,4.87519732320115,5.24702407216049,6.06378520868761
"BMW",200,81.3,600,183,490,5.1,131,470,"AWD","D - Large",4783,1852,1448,"Liftback Sedan",1.62924053973028,6.1527326947041,4.87519732320115,5.29831736654804,6.39692965521615
"BMW",230,81.2,795,172,430,3.8,136,490,"AWD","E - Executive",5060,1900,1505,"Sedan",1.33500106673234,6.19440539110467,4.91265488573605,5.4380793089232,6.67834211465433
"BMW",230,81.2,795,179,425,3.9,136,570,"AWD","E - Executive",5060,1900,1505,"Station/Estate",1.3609765531356,6.3456363608286,4.91265488573605,5.4380793089232,6.67834211465433
"BMW",193,81.2,400,159,480,6,136,490,"RWD","E - Executive",5060,1900,1515,"Sedan",1.79175946922805,6.19440539110467,4.91265488573605,5.26269018890489,5.99146454710798
"BMW",193,81.2,400,165,465,6.1,136,570,"RWD","E - Executive",5060,1900,1515,"Station/Estate",1.80828877117927,6.3456363608286,4.91265488573605,5.26269018890489,5.99146454710798
"BMW",215,81.2,590,167,465,5.4,136,490,"AWD","E - Executive",5060,1900,1515,"Sedan",1.68639895357023,6.19440539110467,4.91265488573605,5.37063802812766,6.38012253689976
"BMW",215,81.2,590,174,450,5.5,136,570,"AWD","E - Executive",5060,1900,1515,"Station/Estate",1.70474809223843,6.3456363608286,4.91265488573605,5.37063802812766,6.38012253689976
"BMW",250,101.7,1100,208,490,3.7,159,500,"AWD","F - Luxury",5391,1950,1544,"Sedan",1.30833281965018,6.21460809842219,5.06890420222023,5.52146091786225,7.00306545878646
"BMW",205,101.7,650,177,520,5.5,159,500,"RWD","F - Luxury",5391,1950,1544,"Sedan",1.70474809223843,6.21460809842219,5.06890420222023,5.32300997913841,6.47697236288968
"BMW",240,101.7,745,172,510,4.7,159,500,"AWD","F - Luxury",5391,1950,1544,"Sedan",1.54756250871601,6.21460809842219,5.06890420222023,5.48063892334199,6.61338421837956
"BMW",250,108.9,1015,209,500,3.8,150,500,"AWD","JE - Executive",4965,1970,1695,"SUV",1.33500106673234,6.21460809842219,5.01063529409626,5.52146091786225,6.92264389147589
"BMW",200,94.8,700,193,470,5.1,115,500,"AWD","JE - Executive",4965,1970,1695,"SUV",1.62924053973028,6.21460809842219,4.74493212836325,5.29831736654804,6.5510803350434
"BMW",200,109.1,765,194,525,4.6,150,500,"AWD","JE - Executive",4965,1970,1695,"SUV",1.52605630349505,6.21460809842219,5.01063529409626,5.29831736654804,6.63987583382654
"BMW",170,64.7,247,150,390,8.3,94,490,"FWD","JC - Medium",4500,1845,1616,"SUV",2.11625551480255,6.19440539110467,4.54329478227,5.13579843705026,5.50938833662798
"BMW",180,64.7,494,155,380,5.6,94,490,"AWD","JC - Medium",4500,1845,1616,"SUV",1.7227665977411,6.19440539110467,4.54329478227,5.19295685089021,6.20253551718792
"BMW",170,64.7,247,147,395,8.6,94,525,"FWD","JC - Medium",4554,1845,1560,"SUV",2.15176220325946,6.26339826259162,4.54329478227,5.13579843705026,5.50938833662798
"BMW",180,64.7,494,155,385,5.6,94,525,"AWD","JC - Medium",4554,1845,1560,"SUV",1.7227665977411,6.26339826259162,4.54329478227,5.19295685089021,6.20253551718792
"BYD",160,45.1,290,145,245,7.9,51,400,"FWD","JB - Compact",4310,1830,1675,"SUV",2.06686275947298,5.99146454710798,3.93182563272433,5.07517381523383,5.66988092298052
"BYD",160,60.5,310,144,340,7.3,75,440,"FWD","JC - Medium",4455,1875,1615,"SUV",1.98787434815435,6.08677472691231,4.31748811353631,5.07517381523383,5.73657229747919
"BYD",150,44.9,180,132,265,12.3,50,345,"FWD","C - Medium",4290,1770,1570,"Hatchback",2.50959926237837,5.84354441703136,3.91202300542815,5.01063529409626,5.19295685089021
"BYD",160,44.9,NA,145,260,8,50,345,"FWD","C - Medium",4290,1770,1570,"Hatchback",2.07944154167984,5.84354441703136,3.91202300542815,5.07517381523383,NA
"BYD",160,60.5,310,142,350,7,65,345,"FWD","C - Medium",4290,1770,1570,"Hatchback",1.94591014905531,5.84354441703136,4.17438726989564,5.07517381523383,5.73657229747919
"BYD",150,30,175,136,190,11.1,45,308,"FWD","B - Compact",3990,1720,1590,"Hatchback",2.40694510831829,5.73009978297357,3.80666248977032,5.01063529409626,5.16478597392351
"BYD",150,43.2,175,134,270,12.1,60,308,"FWD","B - Compact",3990,1720,1590,"Hatchback",2.4932054526027,5.73009978297357,4.0943445622221,5.01063529409626,5.16478597392351
"BYD",150,43.2,220,139,265,9.1,60,308,"FWD","B - Compact",3990,1720,1590,"Hatchback",2.2082744135228,5.73009978297357,4.0943445622221,5.01063529409626,5.39362754635236
"BYD",220,61.4,380,133,365,7.5,75,400,"RWD","D - Large",4800,1875,1460,"Sedan",2.01490302054226,5.99146454710798,4.31748811353631,5.39362754635236,5.94017125272043
"BYD",180,82.5,670,159,445,3.8,100,400,"AWD","D - Large",4800,1875,1460,"Sedan",1.33500106673234,5.99146454710798,4.60517018598809,5.19295685089021,6.50727771238501
"BYD",180,82.5,360,145,480,5.9,100,400,"RWD","D - Large",4800,1875,1460,"Sedan",1.77495235091167,5.99146454710798,4.60517018598809,5.19295685089021,5.88610403145016
"BYD",175,71.8,310,171,360,9.3,72,552,"FWD","JD - Large",4785,1890,1668,"SUV",2.23001440015921,6.31354804627709,4.27666611901606,5.16478597392351,5.73657229747919
"BYD",175,87,330,174,425,9.6,85,552,"FWD","JD - Large",4785,1890,1668,"SUV",2.26176309847379,6.31354804627709,4.44265125649032,5.16478597392351,5.79909265446053
"BYD",215,82.5,690,181,400,4.5,115,520,"AWD","JD - Large",4830,1925,1620,"SUV",1.50407739677627,6.25382881157547,4.74493212836325,5.37063802812766,6.5366915975913
"BYD",215,82.5,380,171,415,6.7,115,520,"RWD","JD - Large",4830,1925,1620,"SUV",1.90210752639692,6.25382881157547,4.74493212836325,5.37063802812766,5.94017125272043
"BYD",215,91.3,690,182,430,4.5,165,520,"AWD","JD - Large",4830,1925,1620,"SUV",1.50407739677627,6.25382881157547,5.10594547390058,5.37063802812766,6.5366915975913
"BYD",190,108.8,700,205,460,4.9,100,235,"AWD","JE - Executive",4970,1955,1745,"SUV",1.58923520511658,5.45958551414416,4.60517018598809,5.24702407216049,6.5510803350434
"CUPRA",160,59,310,156,360,6.7,110,385,"RWD","C - Medium",4322,1809,1540,"Hatchback",1.90210752639692,5.95324333428778,4.70048036579242,5.07517381523383,5.73657229747919
"CUPRA",160,77,310,157,460,7,125,385,"RWD","C - Medium",4322,1809,1540,"Hatchback",1.94591014905531,5.95324333428778,4.8283137373023,5.07517381523383,5.73657229747919
"CUPRA",200,79,545,149,465,5.6,135,385,"RWD","C - Medium",4322,1809,1538,"Hatchback",1.7227665977411,5.95324333428778,4.90527477843843,5.29831736654804,6.30078579466324
"CUPRA",180,77,545,142,445,6.8,120,540,"RWD","JC - Medium",4644,1861,1597,"SUV",1.91692261218206,6.29156913955832,4.78749174278205,5.19295685089021,6.30078579466324
"CUPRA",180,77,545,150,425,5.5,120,540,"AWD","JC - Medium",4644,1861,1597,"SUV",1.70474809223843,6.29156913955832,4.78749174278205,5.19295685089021,6.30078579466324
"Cadillac",210,102,610,192,460,5.3,165,793,"AWD","JF - Luxury",5005,1977,1623,"SUV",1.66770682055808,6.67582322163485,5.10594547390058,5.34710753071747,6.41345895716736
"Citroen",132,50,260,149,235,11.7,80,775,"FWD","N - Passenger Van",4403,1921,1803,"Small Passenger Van",2.45958884180371,6.65286302935335,4.38202663467388,4.88280192258637,5.56068163101553
"Citroen",132,50,260,149,230,11.7,80,1050,"FWD","N - Passenger Van",4753,1921,1814,"Small Passenger Van",2.45958884180371,6.95654544315157,4.38202663467388,4.88280192258637,5.56068163101553
"Citroen",135,44,120,135,255,11.5,60,310,"FWD","B - Compact",4015,1755,1577,"Hatchback",2.4423470353692,5.73657229747919,4.0943445622221,4.90527477843843,4.78749174278205
"Citroen",145,44,125,144,240,12.9,60,460,"FWD","JB - Compact",4395,1795,1660,"SUV",2.55722731136763,6.13122648948314,4.0943445622221,4.97673374242057,4.8283137373023
"Citroen",150,46.3,260,135,285,9.9,78,380,"FWD","C - Medium",4360,1834,1525,"Hatchback",2.29253475714054,5.94017125272043,4.35670882668959,5.01063529409626,5.56068163101553
"Citroen",150,50.8,260,122,325,9.1,78,380,"FWD","C - Medium",4360,1834,1525,"Hatchback",2.2082744135228,5.94017125272043,4.35670882668959,5.01063529409626,5.56068163101553
"Citroen",150,46.3,260,132,290,9.9,78,510,"FWD","C - Medium",4600,1834,1525,"Sedan",2.29253475714054,6.23441072571837,4.35670882668959,5.01063529409626,5.56068163101553
"Citroen",150,50.8,260,119,335,9.1,78,510,"FWD","C - Medium",4600,1834,1525,"Sedan",2.2082744135228,6.23441072571837,4.35670882668959,5.01063529409626,5.56068163101553
"Citroen",130,46.3,220,217,180,13.3,78,603,"FWD","N - Passenger Van",4983,1920,1890,"Small Passenger Van",2.58776403522771,6.40191719672719,4.35670882668959,4.86753445045558,5.39362754635236
"Citroen",130,68,220,202,260,14.2,79,603,"FWD","N - Passenger Van",4983,1920,1890,"Small Passenger Van",2.65324196460721,6.40191719672719,4.36944785246702,4.86753445045558,5.39362754635236
"Citroen",130,46.3,220,219,180,13.3,78,989,"FWD","N - Passenger Van",5333,1920,1890,"Small Passenger Van",2.58776403522771,6.89669433162271,4.35670882668959,4.86753445045558,5.39362754635236
"Citroen",130,68,220,204,260,14.2,79,989,"FWD","N - Passenger Van",5333,1920,1890,"Small Passenger Van",2.65324196460721,6.89669433162271,4.36944785246702,4.86753445045558,5.39362754635236
"DS",150,50.8,260,128,300,9,85,350,"FWD","JB - Compact",4118,1802,1534,"SUV",2.19722457733622,5.85793315448346,4.44265125649032,5.01063529409626,5.56068163101553
"DS",160,58.3,345,130,375,7.1,70,390,"FWD","JC - Medium",4400,1866,1470,"Hatchback",1.96009478404727,5.96614673912369,4.24849524204936,5.07517381523383,5.84354441703136
"DS",190,97.2,511,146,530,5.4,130,620,"AWD","JD - Large",4834,1920,1574,"SUV",1.68639895357023,6.42971947803914,4.86753445045558,5.24702407216049,6.2363695902037
"DS",190,73.7,345,141,415,7.7,100,620,"FWD","JD - Large",4834,1920,1574,"SUV",2.04122032885964,6.42971947803914,4.60517018598809,5.24702407216049,5.84354441703136
"DS",190,97.2,345,136,545,7.8,130,620,"FWD","JD - Large",4834,1920,1574,"SUV",2.05412373369555,6.42971947803914,4.86753445045558,5.24702407216049,5.84354441703136
"Dacia",125,25,125,109,165,19.1,29,308,"FWD","A - Mini",3700,1622,1516,"Hatchback",2.94968833505258,5.73009978297357,3.36729582998647,4.8283137373023,4.8283137373023
"Dacia",125,25,113,114,160,13.7,29,308,"FWD","A - Mini",3700,1622,1516,"Hatchback",2.61739583283408,5.73009978297357,3.36729582998647,4.8283137373023,4.72738781871234
"Dongfeng",140,29,160,126,190,12.5,50,326,"FWD","B - Compact",4020,1810,1570,"Hatchback",2.52572864430826,5.78689738136671,3.91202300542815,4.9416424226093,5.07517381523383
"Dongfeng",140,40,160,129,255,12.5,51,326,"FWD","B - Compact",4020,1810,1570,"Hatchback",2.52572864430826,5.78689738136671,3.93182563272433,4.9416424226093,5.07517381523383
"Elaris",150,81,320,203,390,9.5,65,467,"FWD","JD - Large",4698,1908,1696,"SUV",2.2512917986065,6.1463292576689,4.17438726989564,5.01063529409626,5.76832099579377
"Fiat",135,21.3,220,112,135,9,40,185,"FWD","B - Compact",3631,1683,1529,"Hatchback",2.19722457733622,5.22035582507832,3.68887945411394,4.90527477843843,5.39362754635236
"Fiat",150,37.3,220,122,235,9,67,185,"FWD","B - Compact",3631,1683,1529,"Hatchback",2.19722457733622,5.22035582507832,4.20469261939097,5.01063529409626,5.39362754635236
"Fiat",135,21.3,220,112,135,9,40,185,"FWD","B - Compact",3631,1683,1529,"Cabriolet",2.19722457733622,5.22035582507832,3.68887945411394,4.90527477843843,5.39362754635236
"Fiat",150,37.3,220,125,230,9,67,185,"FWD","B - Compact",3631,1683,1529,"Cabriolet",2.19722457733622,5.22035582507832,4.20469261939097,5.01063529409626,5.39362754635236
"Fiat",135,21.3,220,112,135,9,40,185,"FWD","B - Compact",3631,1683,1529,"Hatchback",2.19722457733622,5.22035582507832,3.68887945411394,4.90527477843843,5.39362754635236
"Fiat",150,37.3,220,118,235,9,67,185,"FWD","B - Compact",3631,1683,1529,"Hatchback",2.19722457733622,5.22035582507832,4.20469261939097,5.01063529409626,5.39362754635236
"Fiat",150,50.8,260,124,310,9,79,360,"FWD","JB - Compact",4171,1781,1523,"SUV",2.19722457733622,5.88610403145016,4.36944785246702,5.01063529409626,5.56068163101553
"Fiat",132,43.8,122,136,260,11,60,361,"FWD","B - Compact",3999,1763,1570,"Hatchback",2.39789527279837,5.88887795833288,4.0943445622221,4.88280192258637,4.80402104473326
"Ford",180,79,679,148,455,5.3,135,572,"AWD","D - Large",4643,1872,1626,"Liftback Sedan",1.66770682055808,6.3491389913798,4.90527477843843,5.19295685089021,6.5206211275587
"Ford",180,77,545,135,455,6.4,120,572,"RWD","D - Large",4643,1872,1626,"Liftback Sedan",1.85629799036563,6.3491389913798,4.78749174278205,5.19295685089021,6.30078579466324
"Ford",160,52,310,163,320,9,85,572,"RWD","D - Large",4643,1872,1626,"Liftback Sedan",2.19722457733622,6.3491389913798,4.44265125649032,5.07517381523383,5.73657229747919
"Ford",180,79,679,153,440,5.3,135,536,"AWD","JC - Medium",4468,1871,1639,"SUV",1.66770682055808,6.2841341610708,4.90527477843843,5.19295685089021,6.5206211275587
"Ford",180,77,545,139,435,6.4,120,536,"RWD","JC - Medium",4468,1871,1630,"SUV",1.85629799036563,6.2841341610708,4.78749174278205,5.19295685089021,6.30078579466324
"Ford",160,52,310,137,305,8.7,85,536,"RWD","JC - Medium",4468,1871,1630,"SUV",2.16332302566054,6.2841341610708,4.44265125649032,5.07517381523383,5.73657229747919
"Ford",180,88,675,160,435,4.8,105,519,"AWD","JD - Large",4713,1881,1624,"SUV",1.56861591791385,6.25190388316589,4.65396035015752,5.19295685089021,6.51471269087253
"Ford",180,91,675,165,445,4.6,115,519,"AWD","JD - Large",4713,1881,1624,"SUV",1.52605630349505,6.25190388316589,4.74493212836325,5.19295685089021,6.51471269087253
