"brand","top_speed_kmh","battery_capacity_kWh","torque_nm","efficiency_wh_per_km","range_km","acceleration_0_100_s","fast_charging_power_kw_dc","cargo_volume_l","drivetrain","segment","length_mm","width_mm","height_mm","car_body_type","log_acceleration_0_100_s","log_cargo_volume_l","log_fast_charging_power_kw_dc","log_top_speed_kmh","log_torque_nm"
"Ford",180,88,525,147,475,6.1,105,519,"RWD","JD - Large",4713,1881,1624,"SUV",1.80828877117927,6.25190388316589,4.65396035015752,5.19295685089021,6.26339826259162
"Ford",180,91,525,152,480,5.9,115,519,"RWD","JD - Large",4713,1881,1624,"SUV",1.77495235091167,6.25190388316589,4.74493212836325,5.19295685089021,6.26339826259162
"Ford",200,91,950,177,425,3.8,115,519,"AWD","JD - Large",4743,1881,1613,"SUV",1.33500106673234,6.25190388316589,4.74493212836325,5.29831736654804,6.85646198459459
"Ford",200,91,950,177,435,3.8,115,519,"AWD","JD - Large",4743,1881,1613,"SUV",1.33500106673234,6.25190388316589,4.74493212836325,5.29831736654804,6.85646198459459
"Ford",200,91,950,178,415,3.9,115,519,"AWD","JD - Large",4743,1881,1633,"SUV",1.3609765531356,6.25190388316589,4.74493212836325,5.29831736654804,6.85646198459459
"Ford",200,91,950,178,410,3.9,115,519,"AWD","JD - Large",4743,1881,1633,"SUV",1.3609765531356,6.25190388316589,4.74493212836325,5.29831736654804,6.85646198459459
"Ford",180,72.6,525,154,385,6.2,100,519,"RWD","JD - Large",4713,1881,1624,"SUV",1.82454929205105,6.25190388316589,4.60517018598809,5.19295685089021,6.26339826259162
"Ford",180,72.6,525,154,380,6.2,100,519,"RWD","JD - Large",4713,1881,1624,"SUV",1.82454929205105,6.25190388316589,4.60517018598809,5.19295685089021,6.26339826259162
"Ford",160,43.6,290,126,275,8,85,523,"FWD","JB - Compact",4214,1805,1555,"SUV",2.07944154167984,6.25958146406492,4.44265125649032,5.07517381523383,5.66988092298052
"Ford",145,43.6,290,164,200,11,80,NA,"FWD","N - Passenger Van",4337,1876,1817,"Small Passenger Van",2.39789527279837,NA,4.38202663467388,4.97673374242057,5.66988092298052
"Ford",130,64,415,370,235,9,70,672,"RWD","N - Passenger Van",5050,1999,1959,"Small Passenger Van",2.19722457733622,6.51025834052315,4.24849524204936,4.86753445045558,6.0282785202307
"Ford",130,64,415,370,235,8,70,672,"RWD","N - Passenger Van",5050,1999,1959,"Small Passenger Van",2.07944154167984,6.51025834052315,4.24849524204936,4.86753445045558,6.0282785202307
"Ford",150,64,415,370,235,9,70,672,"RWD","N - Passenger Van",5908,1999,1959,"Small Passenger Van",2.19722457733622,6.51025834052315,4.24849524204936,5.01063529409626,6.0282785202307
"Ford",150,64,415,370,235,8,70,672,"RWD","N - Passenger Van",5908,1999,1959,"Small Passenger Van",2.07944154167984,6.51025834052315,4.24849524204936,5.01063529409626,6.0282785202307
"GWM",160,45.4,250,146,260,8.3,45,228,"FWD","C - Medium",4235,1825,1603,"Hatchback",2.11625551480255,5.42934562895444,3.80666248977032,5.07517381523383,5.52146091786225
"GWM",160,59.3,250,141,340,8.2,56,228,"FWD","C - Medium",4235,1825,1603,"Hatchback",2.10413415427021,5.42934562895444,4.02535169073515,5.07517381523383,5.52146091786225
"GWM",160,59.3,250,148,325,8.2,56,228,"FWD","C - Medium",4254,1848,1603,"Hatchback",2.10413415427021,5.42934562895444,4.02535169073515,5.07517381523383,5.52146091786225
"GWM",180,83.5,680,161,430,4.5,80,333,"AWD","D - Large",4871,1862,1500,"Sedan",1.50407739677627,5.80814248998044,4.38202663467388,5.19295685089021,6.52209279817015
"GWM",170,64.3,340,146,350,8.2,75,333,"FWD","D - Large",4871,1862,1500,"Sedan",2.10413415427021,5.80814248998044,4.31748811353631,5.13579843705026,5.82894561761021
"GWM",170,64.3,340,146,350,8.2,75,333,"FWD","D - Large",4871,1862,1500,"Sedan",2.10413415427021,5.80814248998044,4.31748811353631,5.13579843705026,5.82894561761021
"Genesis",225,82.5,700,159,440,4.9,160,354,"AWD","F - Luxury",5005,1925,1470,"Sedan",1.58923520511658,5.86929691313377,5.07517381523383,5.41610040220442,6.5510803350434
"Genesis",185,74,350,143,390,7.8,200,432,"RWD","JC - Medium",4515,1890,1580,"SUV",2.05412373369555,6.06842558824411,5.29831736654804,5.22035582507832,5.85793315448346
"Genesis",200,74,605,157,375,5.5,200,432,"AWD","JC - Medium",4515,1890,1580,"SUV",1.70474809223843,6.06842558824411,5.29831736654804,5.29831736654804,6.40522845803084
"Genesis",235,74,700,159,360,4,200,432,"AWD","JC - Medium",4515,1890,1580,"SUV",1.38629436111989,6.06842558824411,5.29831736654804,5.45958551414416,6.5510803350434
"Genesis",235,74,700,163,350,4.2,190,503,"AWD","JD - Large",4715,1910,1630,"SUV",1.43508452528932,6.22059017009974,5.24702407216049,5.45958551414416,6.5510803350434
"Honda",160,61.9,310,150,335,7.6,60,361,"FWD","JB - Compact",4387,1790,1584,"SUV",2.02814824729229,5.88887795833288,4.0943445622221,5.07517381523383,5.73657229747919
"Hongqi",200,112,750,217,455,4.9,110,438,"AWD","JF - Luxury",5209,2010,1731,"SUV",1.58923520511658,6.08221891037645,4.70048036579242,5.29831736654804,6.62007320653036
"Hongqi",200,76.5,600,193,320,6.5,112,438,"AWD","JF - Luxury",5209,2010,1731,"SUV",1.87180217690159,6.08221891037645,4.71849887129509,5.29831736654804,6.39692965521615
"Hongqi",200,90,750,194,370,4.9,112,438,"AWD","JF - Luxury",5209,2010,1731,"SUV",1.58923520511658,6.08221891037645,4.71849887129509,5.29831736654804,6.62007320653036
"Hyundai",150,46,147,124,300,10.6,70,280,"FWD","JA - Mini",3825,1610,1575,"SUV",2.36085400111802,5.63478960316925,4.24849524204936,5.01063529409626,4.99043258677874
"Hyundai",140,39,147,119,255,11.7,60,280,"FWD","JA - Mini",3825,1610,1575,"SUV",2.45958884180371,5.63478960316925,4.0943445622221,4.9416424226093,4.99043258677874
"Hyundai",185,60,350,136,345,8.5,150,520,"RWD","JC - Medium",4655,1890,1605,"SUV",2.14006616349627,6.25382881157547,5.01063529409626,5.22035582507832,5.85793315448346
"Hyundai",185,80,605,162,445,5.3,205,520,"AWD","JC - Medium",4655,1890,1605,"SUV",1.66770682055808,6.25382881157547,5.32300997913841,5.22035582507832,6.40522845803084
"Hyundai",185,80,350,155,450,7.5,205,520,"RWD","JC - Medium",4655,1890,1605,"SUV",2.01490302054226,6.25382881157547,5.32300997913841,5.22035582507832,5.85793315448346
"Hyundai",260,80,740,179,390,3.4,205,480,"AWD","JC - Medium",4715,1940,1585,"SUV",1.22377543162212,6.17378610390194,5.32300997913841,5.56068163101553,6.60665018619822
"Hyundai",185,74,350,136,495,7.4,200,401,"RWD","D - Large",4855,1880,1495,"Sedan",2.00148000021012,5.99396142730657,5.29831736654804,5.22035582507832,5.85793315448346
"Hyundai",185,74,605,143,440,5.1,200,401,"AWD","D - Large",4855,1880,1495,"Sedan",1.62924053973028,5.99396142730657,5.29831736654804,5.22035582507832,6.40522845803084
"Hyundai",185,50,350,117,335,8.8,120,401,"RWD","D - Large",4855,1880,1495,"Sedan",2.17475172148416,5.99396142730657,4.78749174278205,5.22035582507832,5.85793315448346
"Hyundai",200,106,605,177,490,6.7,195,338,"AWD","JF - Luxury",5060,1980,1790,"SUV",1.90210752639692,5.82304589548302,5.27299955856375,5.29831736654804,6.40522845803084
"Hyundai",185,106,350,171,500,9.4,195,338,"RWD","JF - Luxury",5060,1980,1790,"SUV",2.24070968927596,5.82304589548302,5.27299955856375,5.22035582507832,5.85793315448346
"Hyundai",200,106,700,177,480,5.2,195,338,"AWD","JF - Luxury",5060,1980,1790,"SUV",1.64865862558738,5.82304589548302,5.27299955856375,5.29831736654804,6.5510803350434
"Hyundai",160,48.4,255,128,295,8.8,50,466,"FWD","JB - Compact",4355,1825,1575,"SUV",2.17475172148416,6.14418563412565,3.91202300542815,5.07517381523383,5.54126354515843
"Hyundai",170,65.4,255,144,390,7.8,86,466,"FWD","JB - Compact",4355,1825,1575,"SUV",2.05412373369555,6.14418563412565,4.45434729625351,5.13579843705026,5.54126354515843
"Jaguar",200,84.7,696,208,380,4.8,85,505,"AWD","JD - Large",4682,2011,1566,"SUV",1.56861591791385,6.22455842927536,4.44265125649032,5.29831736654804,6.54534966033442
"Jeep",150,50.8,260,132,310,9,85,355,"FWD","JB - Compact",4084,1776,1528,"SUV",2.19722457733622,5.87211778947542,4.44265125649032,5.01063529409626,5.56068163101553
"Jeep",180,74,345,148,370,8.5,90,550,"FWD","JC - Medium",4552,1928,1675,"SUV",2.14006616349627,6.30991827822652,4.49980967033027,5.19295685089021,5.84354441703136
"KGM",175,72,339,156,370,8.1,85,839,"FWD","JC - Medium",4715,1890,1725,"SUV",2.09186406167839,6.73221070646721,4.44265125649032,5.16478597392351,5.82600010738045
"Kia",170,78,283,139,455,7.7,105,460,"FWD","JB - Compact",4300,1850,1560,"SUV",2.04122032885964,6.13122648948314,4.65396035015752,5.13579843705026,5.64544689764324
"Kia",170,55,283,133,325,7.5,80,460,"FWD","JB - Compact",4300,1850,1560,"SUV",2.01490302054226,6.13122648948314,4.38202663467388,5.13579843705026,5.64544689764324
"Kia",170,78,283,132,475,7.7,105,435,"FWD","C - Medium",4430,1860,1485,"Hatchback",2.04122032885964,6.07534603108868,4.65396035015752,5.13579843705026,5.64544689764324
"Kia",170,55,283,134,340,7.4,80,435,"FWD","C - Medium",4430,1860,1485,"Hatchback",2.00148000021012,6.07534603108868,4.38202663467388,5.13579843705026,5.64544689764324
"Kia",170,78,283,124,495,7.7,105,490,"FWD","C - Medium",4730,1860,1480,"Sedan",2.04122032885964,6.19440539110467,4.65396035015752,5.13579843705026,5.64544689764324
"Kia",170,55,283,128,355,7.4,80,490,"FWD","C - Medium",4730,1860,1480,"Sedan",2.00148000021012,6.19440539110467,4.38202663467388,5.13579843705026,5.64544689764324
"Kia",260,80,770,178,385,3.5,205,480,"AWD","JC - Medium",4695,1890,1545,"SUV",1.25276296849537,6.17378610390194,5.32300997913841,5.56068163101553,6.64639051484773
"Kia",185,80,350,143,455,7.3,205,490,"RWD","JC - Medium",4695,1880,1575,"SUV",1.98787434815435,6.19440539110467,5.32300997913841,5.22035582507832,5.85793315448346
"Kia",185,80,605,154,440,5.2,205,490,"AWD","JC - Medium",4695,1880,1575,"SUV",1.64865862558738,6.19440539110467,5.32300997913841,5.22035582507832,6.40522845803084
"Kia",185,60,350,140,345,8.7,150,490,"RWD","JC - Medium",4695,1880,1575,"SUV",2.16332302566054,6.19440539110467,5.01063529409626,5.22035582507832,5.85793315448346
"Kia",190,73,350,165,355,8.5,160,333,"RWD","JF - Luxury",5010,1980,1755,"SUV",2.14006616349627,5.80814248998044,5.07517381523383,5.24702407216049,5.85793315448346
"Kia",200,96,600,188,435,6,194,333,"AWD","JF - Luxury",5010,1980,1755,"SUV",1.79175946922805,5.80814248998044,5.26785815906333,5.29831736654804,6.39692965521615
"Kia",220,96,740,190,420,4.6,194,333,"AWD","JF - Luxury",5015,1980,1755,"SUV",1.52605630349505,5.80814248998044,5.26785815906333,5.39362754635236,6.60665018619822
"Kia",200,96,700,190,425,5.3,194,333,"AWD","JF - Luxury",5015,1980,1780,"SUV",1.66770682055808,5.80814248998044,5.26785815906333,5.29831736654804,6.5510803350434
"Kia",185,96,350,171,450,9.4,194,333,"RWD","JF - Luxury",5010,1980,1755,"SUV",2.24070968927596,5.80814248998044,5.26785815906333,5.22035582507832,5.85793315448346
"Kia",167,64.8,255,140,385,7.8,70,475,"FWD","JC - Medium",4420,1825,1570,"SUV",2.05412373369555,6.16331480403464,4.24849524204936,5.11799381241676,5.54126354515843
"Lancia",150,48.1,260,122,310,8.2,80,309,"FWD","B - Compact",4080,1760,1440,"Hatchback",2.10413415427021,5.73334127689775,4.38202663467388,5.01063529409626,5.56068163101553
"Leapmotor",170,69.9,320,166,350,7.5,70,435,"RWD","JD - Large",4739,1900,1680,"SUV",2.01490302054226,6.07534603108868,4.24849524204936,5.13579843705026,5.76832099579377
"Leapmotor",130,36,158,136,225,12.7,30,210,"FWD","A - Mini",3620,1652,1577,"Hatchback",2.54160199346455,5.34710753071747,3.40119738166216,4.86753445045558,5.06259503302697
"Lexus",160,64,266,149,365,8,100,522,"FWD","JC - Medium",4690,1860,1600,"SUV",2.07944154167984,6.25766758788264,4.60517018598809,5.07517381523383,5.5834963087817
"Lexus",160,64,435,158,350,5.6,100,522,"AWD","JD - Large",4805,1895,1635,"SUV",1.7227665977411,6.25766758788264,4.60517018598809,5.07517381523383,6.07534603108868
"Lexus",160,64,300,145,340,7.5,35,316,"FWD","JC - Medium",4495,1840,1545,"SUV",2.01490302054226,5.75574221358691,3.55534806148941,5.07517381523383,5.7037824746562
"Lotus",250,109,710,204,495,4.5,259,611,"AWD","JF - Luxury",5103,2019,1630,"SUV",1.50407739677627,6.4150969591716,5.55682806169954,5.52146091786225,6.56526497003536
"Lotus",260,109,985,266,455,2.9,259,611,"AWD","JF - Luxury",5103,2019,1636,"SUV",1.06471073699243,6.4150969591716,5.55682806169954,5.56068163101553,6.89264164117209
"Lotus",250,109,710,222,480,4.5,259,611,"AWD","JF - Luxury",5103,2019,1630,"SUV",1.50407739677627,6.4150969591716,5.55682806169954,5.52146091786225,6.56526497003536
"Lotus",250,98.9,710,198,520,4.2,240,509,"AWD","F - Luxury",5139,2005,1464,"Liftback Sedan",1.43508452528932,6.23244801655052,5.48063892334199,5.52146091786225,6.56526497003536
"Lotus",256,98.9,985,227,465,2.8,240,509,"AWD","F - Luxury",5139,2005,1464,"Liftback Sedan",1.02961941718116,6.23244801655052,5.48063892334199,5.54517744447956,6.89264164117209
"Lotus",250,98.9,710,198,520,4.2,240,509,"AWD","F - Luxury",5139,2005,1464,"Liftback Sedan",1.43508452528932,6.23244801655052,5.48063892334199,5.52146091786225,6.56526497003536
"Lucid",270,112,1200,143,665,3,184,456,"AWD","F - Luxury",4975,1939,1410,"Sedan",1.09861228866811,6.12249280951439,5.21493575760899,5.59842195899838,7.09007683577609
"Lucid",200,92,NA,130,565,4.7,160,456,"RWD","F - Luxury",4975,1939,1410,"Sedan",1.54756250871601,6.12249280951439,5.07517381523383,5.29831736654804,NA
"Lucid",250,92,NA,142,580,3.2,160,456,"AWD","F - Luxury",4975,1939,1410,"Sedan",1.16315080980568,6.12249280951439,5.07517381523383,5.52146091786225,NA
"Lynk&Co",180,65,343,149,370,5.5,90,410,"RWD","JC - Medium",4460,1845,1573,"SUV",1.70474809223843,6.01615715969835,4.49980967033027,5.19295685089021,5.83773044716594
"MG",200,74.4,725,168,395,3.2,85,249,"AWD","G - Sports",4535,1913,1329,"Cabriolet",1.16315080980568,5.51745289646471,4.44265125649032,5.29831736654804,6.58617165485467
"MG",195,74.4,475,146,425,5,85,249,"RWD","G - Sports",4535,1913,1329,"Cabriolet",1.6094379124341,5.51745289646471,4.44265125649032,5.27299955856375,6.16331480403464
"MG",160,50.8,250,145,300,7.7,68,363,"RWD","C - Medium",4287,1836,1504,"Hatchback",2.04122032885964,5.89440283426485,4.21950770517611,5.07517381523383,5.52146091786225
"MG",160,61.7,250,142,360,7.9,116,363,"RWD","C - Medium",4287,1836,1504,"Hatchback",2.06686275947298,5.89440283426485,4.75359019110636,5.07517381523383,5.52146091786225
"MG",180,74.4,350,143,425,6.5,110,363,"RWD","C - Medium",4287,1836,1516,"Hatchback",1.87180217690159,5.89440283426485,4.70048036579242,5.19295685089021,5.85793315448346
"MG",200,61.7,600,160,320,3.8,116,363,"AWD","C - Medium",4287,1836,1516,"Hatchback",1.33500106673234,5.89440283426485,4.75359019110636,5.29831736654804,6.39692965521615
"MG",185,57.4,280,151,335,7.7,60,479,"FWD","C - Medium",4600,1818,1543,"Station/Estate",2.04122032885964,6.17170059741091,4.0943445622221,5.22035582507832,5.63478960316925
"MG",185,46,280,148,265,7.7,53,479,"FWD","C - Medium",4600,1818,1543,"Station/Estate",2.04122032885964,6.17170059741091,3.97029191355212,5.22035582507832,5.63478960316925
"MG",170,47.1,250,139,275,8,80,453,"RWD","JC - Medium",4476,1849,1621,"SUV",2.07944154167984,6.11589212548303,4.38202663467388,5.13579843705026,5.52146091786225
"MG",190,62.1,350,134,365,6.3,90,453,"RWD","JC - Medium",4476,1849,1621,"SUV",1.84054963339749,6.11589212548303,4.49980967033027,5.24702407216049,5.85793315448346
"MG",175,68.3,280,155,370,8.4,82,448,"FWD","JB - Compact",4323,1809,1649,"SUV",2.12823170584927,6.10479323241498,4.40671924726425,5.16478597392351,5.63478960316925
"MG",175,49,280,153,265,8.6,50,448,"FWD","JB - Compact",4323,1809,1649,"SUV",2.15176220325946,6.10479323241498,3.91202300542815,5.16478597392351,5.63478960316925
"Maserati",290,83,1350,198,395,2.8,190,151,"AWD","F - Luxury",4966,1957,1365,"Cabriolet",1.02961941718116,5.01727983681492,5.24702407216049,5.66988092298052,7.20785987143248
"Maserati",325,83,1350,182,420,2.7,217,270,"AWD","F - Luxury",4959,1957,1353,"Coupe",0.993251773010283,5.59842195899838,5.37989735354046,5.78382518232974,7.20785987143248
"Maserati",220,95,820,220,400,4.1,110,535,"AWD","JE - Executive",4865,1948,1651,"SUV",1.41098697371026,6.28226674689601,4.70048036579242,5.39362754635236,6.7093043402583
"Maxus",180,84,350,195,365,9.2,103,466,"FWD","N - Passenger Van",5270,2000,1840,"Small Passenger Van",2.21920348405499,6.14418563412565,4.63472898822964,5.19295685089021,5.85793315448346
"Mazda",175,66,320,138,390,7.6,120,456,"RWD","D - Large",4921,1890,1491,"Liftback Sedan",2.02814824729229,6.12249280951439,4.78749174278205,5.16478597392351,5.76832099579377
"Mazda",175,75,320,136,440,7.8,70,456,"RWD","D - Large",4921,1890,1491,"Liftback Sedan",2.05412373369555,6.12249280951439,4.24849524204936,5.16478597392351,5.76832099579377
"Mercedes-Benz",210,85,335,122,565,6.7,235,405,"RWD","D - Large",4723,1855,1468,"Sedan",1.90210752639692,6.00388706710654,5.45958551414416,5.34710753071747,5.81413053182507
"Mercedes-Benz",210,85,515,126,550,4.9,235,405,"AWD","D - Large",4723,1855,1468,"Sedan",1.58923520511658,6.00388706710654,5.45958551414416,5.34710753071747,6.24416690066374
"Mercedes-Benz",160,66.5,385,146,395,8.6,100,340,"FWD","JC - Medium",4463,1834,1620,"SUV",2.15176220325946,5.82894561761021,4.60517018598809,5.07517381523383,5.95324333428778
"Mercedes-Benz",160,70.5,385,142,420,8.6,90,340,"FWD","JC - Medium",4463,1834,1620,"SUV",2.15176220325946,5.82894561761021,4.49980967033027,5.07517381523383,5.95324333428778
"Mercedes-Benz",160,66.5,390,162,350,7.7,100,340,"AWD","JC - Medium",4463,1834,1620,"SUV",2.04122032885964,5.82894561761021,4.60517018598809,5.07517381523383,5.96614673912369
"Mercedes-Benz",160,66.5,520,162,350,6,100,340,"AWD","JC - Medium",4463,1834,1620,"SUV",1.79175946922805,5.82894561761021,4.60517018598809,5.07517381523383,6.25382881157547
"Mercedes-Benz",160,70.5,385,152,415,8.9,90,495,"FWD","JC - Medium",4684,1834,1667,"SUV",2.18605127673809,6.20455776256869,4.49980967033027,5.07517381523383,5.95324333428778
"Mercedes-Benz",160,66.5,390,168,345,8,100,495,"AWD","JC - Medium",4684,1834,1667,"SUV",2.07944154167984,6.20455776256869,4.60517018598809,5.07517381523383,5.96614673912369
"Mercedes-Benz",160,66.5,520,168,345,6.2,100,495,"AWD","JC - Medium",4684,1834,1667,"SUV",1.82454929205105,6.20455776256869,4.60517018598809,5.07517381523383,6.25382881157547
"Mercedes-Benz",210,89,550,163,525,7.3,120,430,"RWD","E - Executive",4946,1906,1503,"Sedan",1.98787434815435,6.06378520868761,4.78749174278205,5.34710753071747,6.30991827822652
"Mercedes-Benz",210,90.6,765,173,515,6.3,141,430,"AWD","E - Executive",4946,1906,1503,"Sedan",1.84054963339749,6.06378520868761,4.94875989037817,5.34710753071747,6.63987583382654
"Mercedes-Benz",210,96,565,164,555,6.5,141,430,"RWD","E - Executive",4946,1906,1510,"Sedan",1.87180217690159,6.06378520868761,4.94875989037817,5.34710753071747,6.33682573114644
"Mercedes-Benz",210,90.6,858,173,505,4.7,141,430,"AWD","E - Executive",4946,1906,1503,"Sedan",1.54756250871601,6.06378520868761,4.94875989037817,5.34710753071747,6.75460409948796
"Mercedes-Benz",210,90.6,858,207,450,4.2,141,430,"AWD","E - Executive",4964,1906,1495,"Sedan",1.43508452528932,6.06378520868761,4.94875989037817,5.34710753071747,6.75460409948796
"Mercedes-Benz",220,90.6,950,208,450,3.5,141,430,"AWD","E - Executive",4964,1906,1495,"Sedan",1.25276296849537,6.06378520868761,4.94875989037817,5.39362754635236,6.85646198459459
"Mercedes-Benz",210,90.6,550,182,450,7.6,141,520,"RWD","JE - Executive",4863,1940,1685,"SUV",2.02814824729229,6.25382881157547,4.94875989037817,5.34710753071747,6.30991827822652
"Mercedes-Benz",210,90.6,765,189,435,6.6,141,520,"AWD","JE - Executive",4863,1940,1685,"SUV",1.88706964903238,6.25382881157547,4.94875989037817,5.34710753071747,6.63987583382654
"Mercedes-Benz",210,96,565,164,475,6.9,141,520,"RWD","JE - Executive",4863,1940,1685,"SUV",1.93152141160321,6.25382881157547,4.94875989037817,5.34710753071747,6.33682573114644
"Mercedes-Benz",210,96,858,187,455,4.9,141,520,"AWD","JE - Executive",4863,1940,1685,"SUV",1.58923520511658,6.25382881157547,4.94875989037817,5.34710753071747,6.75460409948796
"Mercedes-Benz",210,90.6,858,214,425,4.3,141,520,"AWD","JE - Executive",4879,1940,1672,"SUV",1.45861502269952,6.25382881157547,4.94875989037817,5.34710753071747,6.75460409948796
"Mercedes-Benz",240,90.6,1000,242,420,3.5,141,520,"AWD","JE - Executive",4879,1940,1672,"SUV",1.25276296849537,6.25382881157547,4.94875989037817,5.48063892334199,6.90775527898214
"Mercedes-Benz",210,96,565,165,570,6.7,130,620,"RWD","F - Luxury",5223,1926,1512,"Sedan",1.90210752639692,6.42971947803914,4.86753445045558,5.34710753071747,6.33682573114644
"Mercedes-Benz",210,118,800,180,655,5.7,160,620,"AWD","F - Luxury",5223,1926,1518,"Sedan",1.7404661748405,6.42971947803914,5.07517381523383,5.34710753071747,6.68461172766793
"Mercedes-Benz",210,118,568,173,685,6.2,160,620,"RWD","F - Luxury",5223,1926,1518,"Sedan",1.82454929205105,6.42971947803914,5.07517381523383,5.34710753071747,6.34212141872115
