"brand","top_speed_kmh","battery_capacity_kWh","torque_nm","efficiency_wh_per_km","range_km","acceleration_0_100_s","fast_charging_power_kw_dc","cargo_volume_l","drivetrain","segment","length_mm","width_mm","height_mm","car_body_type","log_acceleration_0_100_s","log_cargo_volume_l","log_fast_charging_power_kw_dc","log_top_speed_kmh","log_torque_nm"
"Renault",150,52,245,129,320,8,70,326,"FWD","B - Compact",3922,1808,1489,"Hatchback",2.07944154167984,5.78689738136671,4.24849524204936,5.01063529409626,5.50125821054473
"Renault",135,45,245,158,225,12.6,50,950,"FWD","N - Passenger Van",4486,1860,1838,"Small Passenger Van",2.53369681395743,6.85646198459459,3.91202300542815,4.90527477843843,5.50125821054473
"Renault",130,45,245,170,220,13.3,50,500,"FWD","N - Passenger Van",4911,1860,1815,"Small Passenger Van",2.58776403522771,6.21460809842219,3.91202300542815,4.86753445045558,5.50125821054473
"Renault",150,60,250,125,380,10.5,88,440,"FWD","C - Medium",4200,1860,1505,"Hatchback",2.35137525716348,6.08677472691231,4.47733681447821,5.01063529409626,5.52146091786225
"Renault",160,60,300,133,380,7.4,88,440,"FWD","C - Medium",4200,1860,1505,"Hatchback",2.00148000021012,6.08677472691231,4.47733681447821,5.07517381523383,5.7037824746562
"Renault",150,60,280,144,340,8.6,75,545,"FWD","JC - Medium",4470,1864,1571,"SUV",2.15176220325946,6.30078579466324,4.31748811353631,5.01063529409626,5.63478960316925
"Renault",170,87,300,143,480,7.9,95,545,"FWD","JC - Medium",4470,1864,1571,"SUV",2.06686275947298,6.30078579466324,4.55387689160054,5.13579843705026,5.7037824746562
"Rolls-Royce",250,102,900,192,465,4.5,126,380,"AWD","I - Luxury",5453,2080,1559,"Coupe",1.50407739677627,5.94017125272043,4.83628190695148,5.52146091786225,6.80239476332431
"Skoda",160,52,310,149,310,9,90,470,"RWD","JC - Medium",4488,1884,1625,"SUV",2.19722457733622,6.1527326947041,4.49980967033027,5.07517381523383,5.73657229747919
"Skoda",160,59,310,149,350,8.5,110,470,"RWD","JC - Medium",4488,1884,1625,"SUV",2.14006616349627,6.1527326947041,4.70048036579242,5.07517381523383,5.73657229747919
"Skoda",180,77,545,145,450,6.6,120,470,"RWD","JC - Medium",4488,1884,1625,"SUV",1.88706964903238,6.1527326947041,4.78749174278205,5.19295685089021,6.30078579466324
"Skoda",180,79,679,151,450,5.4,135,470,"AWD","JC - Medium",4488,1884,1608,"SUV",1.68639895357023,6.1527326947041,4.90527477843843,5.19295685089021,6.5206211275587
"Skoda",160,59,310,145,360,8.1,110,585,"RWD","JC - Medium",4658,1879,1622,"SUV",2.09186406167839,6.37161184723186,4.70048036579242,5.07517381523383,5.73657229747919
"Skoda",180,77,545,141,455,6.7,120,585,"RWD","JC - Medium",4658,1879,1622,"SUV",1.90210752639692,6.37161184723186,4.78749174278205,5.19295685089021,6.30078579466324
"Skoda",180,77,679,150,450,6.7,120,585,"AWD","JC - Medium",4658,1879,1620,"SUV",1.90210752639692,6.37161184723186,4.78749174278205,5.19295685089021,6.5206211275587
"Skoda",160,59,310,141,370,8.1,110,570,"RWD","JC - Medium",4658,1879,1623,"SUV",2.09186406167839,6.3456363608286,4.70048036579242,5.07517381523383,5.73657229747919
"Skoda",180,77,545,138,470,6.7,120,570,"RWD","JC - Medium",4658,1879,1623,"SUV",1.90210752639692,6.3456363608286,4.78749174278205,5.19295685089021,6.30078579466324
"Skoda",180,77,679,146,460,6.7,120,570,"AWD","JC - Medium",4658,1879,1621,"SUV",1.90210752639692,6.3456363608286,4.78749174278205,5.19295685089021,6.5206211275587
"Skoda",180,79,679,143,470,5.4,135,570,"AWD","JC - Medium",4660,1879,1608,"SUV",1.68639895357023,6.3456363608286,4.90527477843843,5.19295685089021,6.5206211275587
"Skoda",180,79,679,147,460,5.4,135,585,"AWD","JC - Medium",4660,1879,1607,"SUV",1.68639895357023,6.37161184723186,4.90527477843843,5.19295685089021,6.5206211275587
"Skywell",150,81,320,166,390,9.6,50,467,"FWD","JD - Large",4720,1908,1696,"SUV",2.26176309847379,6.1463292576689,3.91202300542815,5.01063529409626,5.76832099579377
"Skywell",150,68,320,149,330,9.6,50,467,"FWD","JD - Large",4720,1908,1696,"SUV",2.26176309847379,6.1463292576689,3.91202300542815,5.01063529409626,5.76832099579377
"Smart",180,62,584,155,325,3.9,100,313,"AWD","JB - Compact",4300,1822,1636,"SUV",1.3609765531356,5.74620319054015,4.60517018598809,5.19295685089021,6.36990098282823
"Smart",180,62,343,141,335,6.7,100,323,"RWD","JB - Compact",4270,1822,1636,"SUV",1.90210752639692,5.77765232322266,4.60517018598809,5.19295685089021,5.83773044716594
"Smart",180,47,343,152,250,6.7,65,323,"RWD","JB - Compact",4270,1822,1636,"SUV",1.90210752639692,5.77765232322266,4.17438726989564,5.19295685089021,5.83773044716594
"Smart",180,62,343,148,335,6.7,100,323,"RWD","JB - Compact",4270,1822,1636,"SUV",1.90210752639692,5.77765232322266,4.60517018598809,5.19295685089021,5.83773044716594
"Smart",180,62,584,155,325,4.5,100,313,"AWD","JB - Compact",4300,1822,1636,"SUV",1.50407739677627,5.74620319054015,4.60517018598809,5.19295685089021,6.36990098282823
"Smart",180,47,343,152,250,6.7,65,323,"RWD","JB - Compact",4270,1822,1636,"SUV",1.90210752639692,5.77765232322266,4.17438726989564,5.19295685089021,5.83773044716594
"Smart",180,62,343,148,335,6.7,100,323,"RWD","JB - Compact",4270,1822,1636,"SUV",1.90210752639692,5.77765232322266,4.60517018598809,5.19295685089021,5.83773044716594
"Smart",180,62,543,149,335,3.7,100,370,"AWD","JB - Compact",4400,1844,1556,"SUV",1.30833281965018,5.91350300563827,4.60517018598809,5.19295685089021,6.29710931993394
"Smart",180,62,343,136,355,5.8,110,370,"RWD","JB - Compact",4400,1844,1556,"SUV",1.75785791755237,5.91350300563827,4.70048036579242,5.19295685089021,5.83773044716594
"Smart",180,47,343,145,265,5.9,65,370,"RWD","JB - Compact",4400,1844,1556,"SUV",1.77495235091167,5.91350300563827,4.17438726989564,5.19295685089021,5.83773044716594
"Smart",180,62,343,143,355,5.8,110,370,"RWD","JB - Compact",4400,1844,1556,"SUV",1.75785791755237,5.91350300563827,4.70048036579242,5.19295685089021,5.83773044716594
"Smart",210,94,710,174,450,3.8,230,630,"AWD","JD - Large",4695,1920,1705,"SUV",1.33500106673234,6.44571981938558,5.4380793089232,5.34710753071747,6.56526497003536
"Smart",200,94,373,159,465,6.5,230,630,"RWD","JD - Large",4695,1920,1705,"SUV",1.87180217690159,6.44571981938558,5.4380793089232,5.29831736654804,5.92157841964382
"Smart",200,74.4,373,160,370,6.9,110,630,"RWD","JD - Large",4695,1920,1705,"SUV",1.93152141160321,6.44571981938558,4.70048036579242,5.29831736654804,5.92157841964382
"Smart",200,94,373,159,465,6.5,230,630,"RWD","JD - Large",4695,1920,1705,"SUV",1.87180217690159,6.44571981938558,5.4380793089232,5.29831736654804,5.92157841964382
"Smart",200,94,643,174,455,4.9,230,630,"AWD","JD - Large",4695,1920,1705,"SUV",1.58923520511658,6.44571981938558,5.4380793089232,5.29831736654804,6.46614472423762
"Smart",200,94,643,174,455,4.9,230,630,"AWD","JD - Large",4695,1920,1705,"SUV",1.58923520511658,6.44571981938558,5.4380793089232,5.29831736654804,6.46614472423762
"Subaru",160,64,336,154,320,6.9,100,441,"AWD","JC - Medium",4690,1860,1650,"SUV",1.93152141160321,6.08904487544685,4.60517018598809,5.07517381523383,5.8171111599632
"Tesla",201,75,493,119,525,4.4,124,594,"AWD","D - Large",4720,1849,1441,"Sedan",1.48160454092422,6.38687931936265,4.82028156560504,5.30330490805908,6.20050917404269
"Tesla",201,75,450,117,545,5.2,124,594,"RWD","D - Large",4720,1849,1441,"Sedan",1.64865862558738,6.38687931936265,4.82028156560504,5.30330490805908,6.10924758276437
"Tesla",262,75,741,142,490,3.2,124,594,"AWD","D - Large",4720,1849,1431,"Sedan",1.16315080980568,6.38687931936265,4.82028156560504,5.5683445037611,6.60800062529609
"Tesla",201,60.5,420,116,445,6.1,110,594,"RWD","D - Large",4720,1849,1441,"Sedan",1.80828877117927,6.38687931936265,4.70048036579242,5.30330490805908,6.04025471127741
"Tesla",250,95,NA,150,575,3.2,140,709,"AWD","F - Luxury",5021,1987,1431,"Liftback Sedan",1.16315080980568,6.56385552653213,4.9416424226093,5.52146091786225,NA
"Tesla",282,95,NA,158,560,2.3,140,709,"AWD","F - Luxury",5021,1987,1431,"Liftback Sedan",0.832909122935104,6.56385552653213,4.9416424226093,5.64190707093811,NA
"Tesla",250,95,NA,165,485,3.9,140,425,"AWD","JF - Luxury",5057,1999,1680,"SUV",1.3609765531356,6.05208916892442,4.9416424226093,5.52146091786225,NA
"Tesla",262,95,NA,180,465,2.7,140,425,"AWD","JF - Luxury",5057,1999,1680,"SUV",0.993251773010283,6.05208916892442,4.9416424226093,5.5683445037611,NA
"Tesla",201,75,493,132,455,4.8,124,854,"AWD","JD - Large",4790,1982,1624,"SUV",1.56861591791385,6.74993119378857,4.82028156560504,5.30330490805908,6.20050917404269
"Tesla",201,75,450,121,470,5.6,124,854,"RWD","JD - Large",4790,1982,1624,"SUV",1.7227665977411,6.74993119378857,4.82028156560504,5.30330490805908,6.10924758276437
"Tesla",201,60.5,420,121,375,5.9,110,854,"RWD","JD - Large",4790,1982,1624,"SUV",1.77495235091167,6.74993119378857,4.70048036579242,5.30330490805908,6.04025471127741
"Toyota",130,68,260,204,260,13.3,79,989,"FWD","N - Passenger Van",5333,1920,1890,"Small Passenger Van",2.58776403522771,6.89669433162271,4.36944785246702,4.86753445045558,5.56068163101553
"Toyota",130,46.3,260,217,180,12.1,78,603,"FWD","N - Passenger Van",4983,1920,1890,"Small Passenger Van",2.4932054526027,6.40191719672719,4.35670882668959,4.86753445045558,5.56068163101553
"Toyota",130,68,260,202,260,13.3,79,603,"FWD","N - Passenger Van",4983,1920,1890,"Small Passenger Van",2.58776403522771,6.40191719672719,4.36944785246702,4.86753445045558,5.56068163101553
"Toyota",132,50,260,149,235,11.7,80,775,"FWD","N - Passenger Van",4403,1921,1803,"Small Passenger Van",2.45958884180371,6.65286302935335,4.38202663467388,4.88280192258637,5.56068163101553
"Toyota",132,50,260,149,230,11.7,80,1050,"FWD","N - Passenger Van",4753,1921,1814,"Small Passenger Van",2.45958884180371,6.95654544315157,4.38202663467388,4.88280192258637,5.56068163101553
"Toyota",160,64,336,154,345,6.9,100,452,"AWD","JC - Medium",4690,1860,1600,"SUV",1.93152141160321,6.11368217983223,4.60517018598809,5.07517381523383,5.8171111599632
"Toyota",160,64,265,145,350,7.5,100,452,"FWD","JC - Medium",4690,1860,1600,"SUV",2.01490302054226,6.11368217983223,4.60517018598809,5.07517381523383,5.57972982598622
"VinFast",200,87.7,500,186,405,5.9,120,376,"AWD","JD - Large",4750,1934,1667,"SUV",1.77495235091167,5.92958914338989,4.78749174278205,5.29831736654804,6.21460809842219
"VinFast",200,87.7,620,196,400,5.5,120,376,"AWD","JD - Large",4750,1934,1667,"SUV",1.70474809223843,5.92958914338989,4.78749174278205,5.29831736654804,6.42971947803914
"Volkswagen",160,86,560,182,350,6.5,145,1340,"AWD","N - Passenger Van",4960,1985,1927,"Small Passenger Van",1.87180217690159,7.20042489294496,4.97673374242057,5.07517381523383,6.32793678372919
"Volkswagen",160,86,560,190,370,7.9,145,1340,"RWD","N - Passenger Van",4962,1985,1924,"Small Passenger Van",2.06686275947298,7.20042489294496,4.97673374242057,5.07517381523383,6.32793678372919
"Volkswagen",160,79,560,194,330,6.5,135,1121,"AWD","N - Passenger Van",4712,1985,1925,"Small Passenger Van",1.87180217690159,7.02197642307216,4.90527477843843,5.07517381523383,6.32793678372919
"Volkswagen",160,79,560,187,360,7.6,135,1121,"RWD","N - Passenger Van",4712,1985,1927,"Small Passenger Van",2.02814824729229,7.02197642307216,4.90527477843843,5.07517381523383,6.32793678372919
"Volkswagen",145,59,310,178,275,10.7,110,1121,"RWD","N - Passenger Van",4712,1985,1927,"Small Passenger Van",2.37024374146786,7.02197642307216,4.70048036579242,4.97673374242057,5.73657229747919
"Volkswagen",180,79,545,131,470,5.9,135,385,"RWD","C - Medium",4322,1809,1538,"Hatchback",1.77495235091167,5.95324333428778,4.90527477843843,5.19295685089021,6.30078579466324
"Volkswagen",200,79,545,131,465,5.6,135,385,"RWD","C - Medium",4322,1809,1538,"Hatchback",1.7227665977411,5.95324333428778,4.90527477843843,5.29831736654804,6.30078579466324
"Volkswagen",160,59,310,136,365,7.6,110,385,"RWD","C - Medium",4264,1809,1564,"Hatchback",2.02814824729229,5.95324333428778,4.70048036579242,5.07517381523383,5.73657229747919
"Volkswagen",160,77,310,138,465,7.1,120,385,"RWD","C - Medium",4264,1809,1564,"Hatchback",1.96009478404727,5.95324333428778,4.78749174278205,5.07517381523383,5.73657229747919
"Volkswagen",160,52,310,134,325,8.2,90,385,"RWD","C - Medium",4264,1809,1564,"Hatchback",2.10413415427021,5.95324333428778,4.49980967033027,5.07517381523383,5.73657229747919
"Volkswagen",180,77,679,152,420,5.4,120,543,"AWD","JC - Medium",4584,1852,1631,"SUV",1.68639895357023,6.29710931993394,4.78749174278205,5.19295685089021,6.5206211275587
"Volkswagen",180,77,545,149,445,6.7,120,543,"RWD","JC - Medium",4584,1852,1631,"SUV",1.90210752639692,6.29710931993394,4.78749174278205,5.19295685089021,6.30078579466324
"Volkswagen",180,77,679,155,435,6.6,120,543,"AWD","JC - Medium",4584,1852,1631,"SUV",1.88706964903238,6.29710931993394,4.78749174278205,5.19295685089021,6.5206211275587
"Volkswagen",160,52,310,143,285,9,87,543,"RWD","JC - Medium",4584,1852,1640,"SUV",2.19722457733622,6.29710931993394,4.46590811865458,5.07517381523383,5.73657229747919
"Volkswagen",180,77,679,144,430,5.5,120,549,"AWD","JC - Medium",4599,1852,1615,"SUV",1.70474809223843,6.30809844150953,4.78749174278205,5.19295685089021,6.5206211275587
"Volkswagen",180,77,545,138,460,6.7,120,549,"RWD","JC - Medium",4599,1852,1615,"SUV",1.90210752639692,6.30809844150953,4.78749174278205,5.19295685089021,6.30078579466324
"Volkswagen",160,52,310,142,320,8.9,87,549,"RWD","JC - Medium",4599,1852,1615,"SUV",2.18605127673809,6.30809844150953,4.46590811865458,5.07517381523383,5.73657229747919
"Volkswagen",180,86,560,145,500,5.4,145,532,"AWD","E - Executive",4961,1862,1536,"Liftback Sedan",1.68639895357023,6.27664348934164,4.97673374242057,5.19295685089021,6.32793678372919
"Volkswagen",180,77,550,132,475,6.5,125,532,"RWD","E - Executive",4961,1862,1536,"Liftback Sedan",1.87180217690159,6.27664348934164,4.8283137373023,5.19295685089021,6.30991827822652
"Volkswagen",180,86,550,133,525,6.6,145,532,"RWD","E - Executive",4961,1862,1536,"Liftback Sedan",1.88706964903238,6.27664348934164,4.97673374242057,5.19295685089021,6.30991827822652
"Volkswagen",180,86,560,147,500,5.5,145,605,"AWD","E - Executive",4961,1862,1536,"Station/Estate",1.70474809223843,6.40522845803084,4.97673374242057,5.19295685089021,6.32793678372919
"Volkswagen",180,77,550,146,470,6.6,125,605,"RWD","E - Executive",4961,1862,1536,"Station/Estate",1.88706964903238,6.40522845803084,4.8283137373023,5.19295685089021,6.30991827822652
"Volkswagen",180,86,550,125,520,6.7,145,605,"RWD","E - Executive",4961,1862,1536,"Station/Estate",1.90210752639692,6.40522845803084,4.97673374242057,5.19295685089021,6.30991827822652
"Volvo",180,67,420,151,360,7.3,110,404,"RWD","JC - Medium",4440,1873,1596,"SUV",1.98787434815435,6.00141487796115,4.70048036579242,5.19295685089021,6.04025471127741
"Volvo",180,79,420,146,420,7.3,125,404,"RWD","JC - Medium",4440,1873,1596,"SUV",1.98787434815435,6.00141487796115,4.8283137373023,5.19295685089021,6.04025471127741
"Volvo",180,79,670,155,400,4.8,125,404,"AWD","JC - Medium",4440,1873,1596,"SUV",1.56861591791385,6.00141487796115,4.8283137373023,5.19295685089021,6.50727771238501
"Volvo",180,79,670,155,400,4.6,125,404,"AWD","JC - Medium",4440,1873,1596,"SUV",1.52605630349505,6.00141487796115,4.8283137373023,5.19295685089021,6.50727771238501
"Volvo",180,88,480,135,485,6.9,190,446,"RWD","F - Luxury",5000,1942,1546,"Liftback Sedan",1.93152141160321,6.10031895202006,5.24702407216049,5.19295685089021,6.17378610390194
"Volvo",180,102,670,146,530,5.5,225,446,"AWD","F - Luxury",5000,1942,1546,"Liftback Sedan",1.70474809223843,6.10031895202006,5.41610040220442,5.19295685089021,6.50727771238501
"Volvo",180,102,870,146,530,4,225,446,"AWD","F - Luxury",5000,1942,1546,"Liftback Sedan",1.38629436111989,6.10031895202006,5.41610040220442,5.19295685089021,6.76849321164863
"Volvo",180,65,543,152,330,3.7,114,318,"AWD","JB - Compact",4233,1837,1573,"SUV",1.30833281965018,5.76205138278018,4.7361984483945,5.19295685089021,6.29710931993394
"Volvo",180,49,343,147,275,5.7,80,318,"RWD","JB - Compact",4233,1837,1549,"SUV",1.7404661748405,5.76205138278018,4.38202663467388,5.19295685089021,5.83773044716594
"Volvo",180,65,343,138,365,5.3,113,318,"RWD","JB - Compact",4233,1837,1549,"SUV",1.66770682055808,5.76205138278018,4.72738781871234,5.19295685089021,5.83773044716594
"Volvo",180,65,543,145,340,3.6,113,318,"AWD","JB - Compact",4233,1837,1549,"SUV",1.28093384546206,5.76205138278018,4.72738781871234,5.19295685089021,6.29710931993394
"Volvo",180,67,420,154,345,7.3,110,410,"RWD","JC - Medium",4440,1863,1652,"SUV",1.98787434815435,6.01615715969835,4.70048036579242,5.19295685089021,6.04025471127741
"Volvo",180,79,420,152,400,7.3,125,410,"RWD","JC - Medium",4440,1863,1652,"SUV",1.98787434815435,6.01615715969835,4.8283137373023,5.19295685089021,6.04025471127741
"Volvo",180,79,670,163,385,4.8,125,410,"AWD","JC - Medium",4440,1863,1652,"SUV",1.56861591791385,6.01615715969835,4.8283137373023,5.19295685089021,6.50727771238501
"Volvo",180,79,670,163,385,4.6,125,410,"AWD","JC - Medium",4440,1863,1652,"SUV",1.52605630349505,6.01615715969835,4.8283137373023,5.19295685089021,6.50727771238501
"Volvo",180,100,490,182,460,8.4,140,310,"RWD","JF - Luxury",5037,1964,1744,"SUV",2.12823170584927,5.73657229747919,4.9416424226093,5.19295685089021,6.19440539110467
"Volvo",180,107,770,188,470,5.9,150,310,"AWD","JF - Luxury",5037,1964,1744,"SUV",1.77495235091167,5.73657229747919,5.01063529409626,5.19295685089021,6.64639051484773
"Volvo",180,107,910,188,455,4.9,150,310,"AWD","JF - Luxury",5037,1964,1744,"SUV",1.58923520511658,5.73657229747919,5.01063529409626,5.19295685089021,6.8134445995109
"Voyah",200,100,720,200,480,4.4,80,550,"AWD","JE - Executive",4905,1950,1645,"SUV",1.48160454092422,6.30991827822652,4.38202663467388,5.29831736654804,6.5792512120101
"XPENG",200,87.5,660,159,475,4.1,180,571,"AWD","JD - Large",4753,1920,1650,"SUV",1.41098697371026,6.34738920965601,5.19295685089021,5.29831736654804,6.49223983502047
"XPENG",200,87.5,440,154,480,6.7,180,571,"RWD","JD - Large",4753,1920,1650,"SUV",1.90210752639692,6.34738920965601,5.19295685089021,5.29831736654804,6.08677472691231
"XPENG",200,66,440,152,370,6.9,140,571,"RWD","JD - Large",4753,1920,1650,"SUV",1.93152141160321,6.34738920965601,4.9416424226093,5.29831736654804,6.08677472691231
"XPENG",200,93.1,717,179,465,3.9,224,660,"AWD","JE - Executive",4891,1937,1670,"SUV",1.3609765531356,6.49223983502047,5.41164605185504,5.29831736654804,6.57507584059962
"XPENG",200,93.1,430,163,480,6.4,224,660,"RWD","JE - Executive",4891,1937,1670,"SUV",1.85629799036563,6.49223983502047,5.41164605185504,5.29831736654804,6.06378520868761
"XPENG",200,75.8,430,165,395,6.4,170,660,"RWD","JE - Executive",4891,1937,1680,"SUV",1.85629799036563,6.49223983502047,5.13579843705026,5.29831736654804,6.06378520868761
"XPENG",200,82.7,757,164,460,4.1,138,440,"AWD","E - Executive",4888,1896,1450,"Sedan",1.41098697371026,6.08677472691231,4.92725368515721,5.29831736654804,6.62936325343745
"XPENG",200,82.7,440,144,495,6.7,138,440,"RWD","E - Executive",4888,1896,1450,"Sedan",1.90210752639692,6.08677472691231,4.92725368515721,5.29831736654804,6.08677472691231
"XPENG",200,82.7,757,164,455,4.1,138,440,"AWD","E - Executive",4888,1896,1450,"Sedan",1.41098697371026,6.08677472691231,4.92725368515721,5.29831736654804,6.62936325343745
"Zeekr",200,94,343,152,505,7.2,135,539,"RWD","E - Executive",4955,1999,1560,"Liftback Sedan",1.97408102602201,6.289715570909,4.90527477843843,5.29831736654804,5.83773044716594
"Zeekr",200,94,686,159,480,3.8,135,539,"AWD","E - Executive",4955,1999,1560,"Liftback Sedan",1.33500106673234,6.289715570909,4.90527477843843,5.29831736654804,6.53087762772588
"Zeekr",200,94,686,162,480,3.8,135,539,"AWD","E - Executive",4955,1999,1548,"Liftback Sedan",1.33500106673234,6.289715570909,4.90527477843843,5.29831736654804,6.53087762772588
"Zeekr",210,94,440,153,475,6,260,539,"RWD","JD - Large",4787,1930,1650,"SUV",1.79175946922805,6.289715570909,5.56068163101553,5.34710753071747,6.08677472691231
"Zeekr",210,94,710,173,450,3.8,260,539,"AWD","JD - Large",4787,1930,1650,"SUV",1.33500106673234,6.289715570909,5.56068163101553,5.34710753071747,6.56526497003536
"Zeekr",210,71,440,148,365,6,240,539,"RWD","JD - Large",4787,1930,1650,"SUV",1.79175946922805,6.289715570909,5.48063892334199,5.34710753071747,6.08677472691231
"Zeekr",190,49,343,148,265,5.9,70,362,"RWD","JB - Compact",4432,1836,1566,"SUV",1.77495235091167,5.89164421182577,4.24849524204936,5.24702407216049,5.83773044716594
"Zeekr",190,65,343,146,360,5.6,114,362,"RWD","JB - Compact",4432,1836,1566,"SUV",1.7227665977411,5.89164421182577,4.7361984483945,5.24702407216049,5.83773044716594
"Zeekr",190,65,543,153,350,3.8,114,362,"AWD","JB - Compact",4432,1836,1566,"SUV",1.33500106673234,5.89164421182577,4.7361984483945,5.24702407216049,6.29710931993394
"firefly",150,41.2,200,125,250,8.1,65,404,"RWD","B - Compact",4003,1885,1557,"Hatchback",2.09186406167839,6.00141487796115,4.17438726989564,5.01063529409626,5.29831736654804
